newsID,title,label,sentenceNo,sentenceContent,sentenceSize
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,81,그렇기 때문에 국민의 여론이 더 반영될 수 있는 완전국민경선제가 더 바람직하다 이런 의견을 제시를 했습니다.,60
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,82,그 부분에 대해서는 어떻게 생각하세요?,21
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,83,이정현> 일단 저는 원론적인 얘기부터 하겠습니다.,27
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,84,사실 룰이라고 하는 것은 기존 만들어졌고 그 룰에 맞춰서 선수들이 뛰는 거거든요.,45
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,85,월드컵을 한다고 가정을 해 봅시다.,19
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,86,월드컵에 출전해 갖고 가서 이제 곧 있으면 내일 모레 경기를 하게 되는데 선수들이 골대로 요만큼만 옮기십시오.,61
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,87,그 무슨 거리를 이만큼 하십시오 하고 룰을 바꾼다고 한다 그런다면 그게 정상적인 게임이 되겠습니까?,55
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,88,그러니까 일단 원칙적인 얘기로 할 것 같으면 누구든지 의견은 가질 수 있지만 이렇게 코앞에 선거를 닥쳐 갖고는 그 쓸데없는 것 갖고 싸우지 말고 그렇게 해서 집권을 하면 뭐든 어떻게 할 건데 라고 해갖고 국민을 설득할 생각을 해야지 그 세세한 룰까지 선수가 관여를 해가지고 이렇게 저렇게 주문하는 거 자체가 저는 일단은 저는 그 기본적으로 저는 맞지 않다고는 생각을 합니다.,209
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,89,그러나 의견은 있을 수 있다고 봅니다.,21
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,90,그래서 그런 의견을 내고 하는데 저는 기존 룰이 아까 50% 50%였다가 30% 또 70%였다가 20% 또 80% 뭐 이런 식으로 해서 당원 비율을 갈수록 높여가고 있는데 저는 별 무리 없다고 생각합니다.,114
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,91,다소 누구에게 불리하다 손 치더라도 그 불리한 걸 따지려고 한다면 그 불리한 것을 선수가 아직 출전하기 전에 선수 확정 전에 충분하게 노력해 갖고 본인이 그 룰에 맞출 생각을 했었어야지 맞는 거 아니겠습니까?,116
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,92,아니면 그 전에라도 이게 반드시 고쳐야 될 것 같으면 선거는 딱 정해져 있어요.,44
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,93,5년마다 한 번씩 하게 돼 있는 선거가 있다고 한다면 그 전에 시간 넉넉할 때 문제 제기를 해갖고 그 부분에 국민들을 설득을 하고 당을 내를 설득을 했었어야 되는데 닥쳐가지고 가장 중요한 지금 우리는 무엇을 할 것인데 국가를 어떻게 이끌고 갈 것인데 어떻게 해서 야당 후보보다도 더 좋은 그러한 것을 할 수 저기 대안이 될 수 있겠는데 라고 하는 걸 따져야 할 때 지금 룰 가지고 선수들이 이렇게 시간 보내고 귀한 방송에 나와 가지고 그런 얘기들을 하고 하는 것은 저는 적절하지 않다고 봅니다.,276
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,94,개인적인 의견입니다.,11
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,95,류병수> 하나만 더 여쭤볼게요.,17
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,96,마지막 남기는 후보가 4인 경선 양자 경선 가지고 지금 한동훈 계와 다른 후보들하고도 또 이견이 있습니다.,59
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,97,그 부분은 어떻게 생각하세요?,16
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,98,이정현> 저는 무조건 저는 개인적으로 양자 대결이어야 한다고 봅니다.,38
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,99,그런데 아까처럼 경선을 흥행해야 하거든요.,23
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,100,흥행을 하려면 국민들이 그렇습니다.,19
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,101,미스트롯에 누가 됐지 아니 그 사람이 왜 떨어졌어?,28
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,102,아니 어떻게 걔가 다 올라갔지 온 국민들이 설레면서 그런 걸 봐가면서 하는 게 흥행이란 말이 이것도 마찬가지예요.,63
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,103,20명이 출마한다고 의사를 표명을 했다가 10명으로 줄이고 10명에서 6명으로 줄이고 6명에서 4명으로 줄이고 4명에서 2명으로 줄이고 그 결과 결과에 따라서 모두가 다 뉴스 시간을 기다리고 그 발표 시간을 기다리게 될 겁니다.,127
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,104,그러면 어떻겠습니까?,11
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,105,그 순간에 이재명이나 사람들 머리에서 사라져 버리는 거예요.,33
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,106,이렇게 흥행을 할 수 있는 방법을 우리는 갖고 있고 상대방은 하고 싶어도 도전한 사람들은 별로 없고 해봤자 일 프로 이 프로 대 나머지 다 한데 상대방을 하려고 해도 못하는 이런 장점을 우리가 갖고 있다고 한다면 흥행을 붙이는 거예요.,131
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,107,후보 등록비 1억씩 받고 말이야 하는 이런 식으로 해갖고 돈 없으면 국민의 힘에 후보로 나설 수도 없게 만드는 이런 룰을 가지고 해가지고 무슨 흥행을 할 수가 있겠습니까.,95
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,108,누구든지 다 나와라 그렇게 해갖고 1차로는 예를 들어서 저기 뭡니까 장충체육관 같은 데 빌려가지고 한 30분씩 자기 소견을 발표를 할 수 있게 하고 정 안되면 언론사라든가 유튜버들이 와서 생중계하고 그런 식으로 하고 그거 끝나고 나면 여론조사해가지고 거기서 과감하게 열 명으로 줄인다든지 여섯 명으로 줄이고 그 6명 갖고 또 토론을 해 가지고 줄이고 이런 식으로 하면 되는 건데 등록비를 뭐 일억씩 받는다든지 말이야 아니면은 이렇게 누구누구 제안을 한다든지 룰에 대해서 누가 주장하니까 끌려 다닌다든지 이런 식으로 해가지고는 안 됩니다.,300
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,109,이렇게 좋은 잠재력과 장점을 가지고도 흔들리면 안 되잖아요.,33
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,110,중심을 잡고 진짜 국민들이 원하는 후보를 골라내는 것 당신들이 좋아하는 사람 되는 쪽으로 몰아가는 룰이 아니라 정말 스스로 경쟁해 갖고 아까 이정현 같은 사람이 호남 출신임에도 불구하고 보수 정당에 헌정 이래 처음으로 당대표가 될 수 있던 건 기회입니다.,142
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,111,기회를 줬기 때문에 내 실력 발휘를 해갖고 된 거거든요.,31
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,112,이정현> 그럼 지금 이번 대선 후보도 마찬가지로 그렇게 하면 그게 바로 흥행이고 그게 바로 대선 승리 방법 아니겠습니까?,67
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,113,뭔 돈이 들겠습니까?,11
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,114,그런 방법을 할 수 있음에도 불구하고 안 한다면 그건 당에서 직무유기죠.,40
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,115,류병수> 자 지금 보수 정당의 대표가 된 여러 대표가 있습니다만 그중에 가장 이변이었던 대표가 이정현 대표님 호남 출신 첫 대표 그런 다음에 30대 대표 이준석 대표 그리고 지난번에 한동훈 대표도 이변이라면 이변인 것 같아요.,126
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,116,왜냐하면 국회의원이 아닌 대표 중에 또 대표니까 자 그럼 최근에 보면 한덕수 총리 권한대행 현직 총리 권한대행에 대한 지금 차출설이 지금 계속 나옵니다.,85
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,117,그리고 어제 트럼프 대통령하고 통화하면서 오늘 뭐 중앙일보에 기사가 났던데 대통령 출마를 하십니까라고 트럼프 대통령이 이야기했다는 게 일화가 보도되면서 또 뭐 한덕수 총리 대통령 권한대행에 대한 출마 이야기가 자꾸 흘러나오는데 이 부분에 대해서는 어떻게 생각하십니까?,149
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,118,이게 적절하다 적절하지 않다 이게 지금 정치권도 그렇고 국민들도 그렇고 여러 가지 지금 얘기들이 양분돼서 나오고 있는 상황입니다.,72
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,119,이정현> 저는 솔직히 말해서 좀 바삐 다니다 보니까 뉴스를 못 봤었는데 지금 말씀 듣고 진짜 흥미로운 것은 트럼프가 그 짧은 시간에 할 얘기도 많은데 그걸 물어봤다는 것 자체가 아 일단 한국 정치에 대해서 미국에서도 엄청나게 관심을 갖고 있고 그 상대가 보수 쪽에서 얘기가 나오는 한덕수라는 것에 저는 아주 흥미롭습니다.,179
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,120,뭐 속으로 은근히 이 미국에서도 마음을 보수당에서 대줬으면 하는 그런 마음이 있지 않느냐라고 하는 걸 암시한 게 아닌가 라고 하는 우선 생각이 좀 하나 들어서 아주 흥미롭습니다.,99
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,121,그다음에 한덕수 총리에 대해서 예를 들어서 개인에 대해서 얘기를 하자면 저는 아주 일찍부터 그분을 알았거든요.,61
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,122,정말 행정에 관해서는 달인이란 표현을 쓴다면 바로 이런 분들이 달인이 아닌가 싶을 정도로 아주 다양하고 또 다양하면서도 그런 일들을 잘 해낸 외교관으로서도 행정가로서도 경제인으로서도 그리고 어떤 국정의 경영인으로서도 그보다 더 좋은 실력을 쌓은 분이 없고 또 그런 분들이 대통령을 한다고 그런다면 정치적으로 또 노무현 대통령 때 총리도 했었잖아요.,194
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,123,그래서 이쪽으로 저쪽으로 흔들리지 않고 할 수 있는 분이라고 생각합니다.,40
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,124,그러나 중요한 것은 뭐냐 하면 평양 감사도 본인이 싫으면 안 하는 겁니다.,41
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,125,더구나 대통령이란 자리는 무지하게 어려운 자리입니다.,29
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,126,무지하게 많은 시련과 무지하게 많은 공격과 비난을 받는 자리인데 이게 본인의 강한 권력 의지가 없이는 세상을 바꾸겠다는 강한 의지가 없어는 안 될 자리입니다.,88
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,127,우리가 많이 봤지 않습니까?,15
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,128,그건 말하자면 전에 왜 총리님도 얼마나 훌륭한 분이셨습니까?,33
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,129,반기문 총장님은 또 얼마나 더 훌륭한 분이셨습니까?,28
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,130,본인들이 안 한다고 한다면 그 훌륭한 분들을 모실 수가 없는 거예요.,38
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,131,하물며 대통령 후보를 갖다 낙하산으로 하기는 진짜 어렵습니다.,34
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,132,차출이란 말은 낙하산 아닙니까?,17
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,133,그렇게 하는 것은 쉽지가 않은데 어쨌든 본인이 결단을 하고 결심을 하면 대통령 감으로서는 털끝만큼도 의심할 여지가 없이 아주 정말 충분하고도 충분하고 차고 넘치는 사람이지만 제일 중요한 것은 본인의 의지라고 생각합니다.,122
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,134,류병수> 이정현 대표님만이 이재명 대표를 꺾을 수 있다라고 지금 자신하고 있는 최대의 강점 어떤 부분이 있을까요?,63
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,135,이정현> 잘 웃습니다.,12
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,136,이재명 대표 웃음보다는 제 웃음이 좀 자연스럽지 않아요.,31
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,137,저는 가슴과 진심에서 나오는 웃음이기 때문에 저는 순간적으로 폭발적인 웃음도 잘 웃고 잘 웃습니다.,55
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,138,이게 장점인지도 모르겠습니다.,16
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,139,심성면에 있어서도 저는 제가 더 좀 낫지 않겠느냐 싶고 또 우선 분야가 다릅니다.,45
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,140,시장하실 때의 분야라든가 변호사님 하실 때 분야가 홍준표 저 시장님처럼 아주 오랫동안 정치권에 나와서 경험을 했다고 한다면 또 달라질 수 있습니다.,82
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,141,그야말로 대통령이란 자리는 정치인의 자리고 정치인 중에서도 최고로 경륜과 경험이 쌓여 있는 사람인데 저는 참 밑바닥 정치부터 시작해서 당대표에 이르기까지 구르고 구르고 구르고 산전수전을 다 겪어 왔기 때문에 이쪽도 봤고 저쪽도 봤고 실패도 해봤고 성공도 해본 모든 걸 가지고 했고 또 제 정치 자체가 저는 진짜 완전 바닥에서 마을 회관에서 자고 자전거 타고 골목을 누비고 그리고 정말 사람들하고 이당집에 가서 밥 얻어먹어가면서 내가 먼저 찾아가는 자세로 했거든요.,259
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,142,내가 여러분을 위해서 일하겠습니다라고 하는 것은 머슴이라는 얘기거든요.,39
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,143,머슴은 절대로 주인 사랑방에 앉아서 주인을 부르지 않습니다.,33
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,144,대한민국 헌법 1조가 그거 아니겠습니까?,22
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,145,공화국인데 주권은 국민에게 있고 권력은 국민으로부터 나온다 그러면 누가 주인입니까?,46
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,146,제가 만약에 대통령이 된다고 한다면 내가 지금까지 경험했던 모든 걸 쌓아서 한다고 그런다면 저는 청와대를 10분의 1로 줄이겠어요.,73
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,147,그리고는 장관 장관 장관 장관 밑에 차관 차관 밑에 고시 합격한 그 똑똑한 공무원들이 가득 차 있는 부처 부처 부처를 내 비서로 쓰겠습니다.,78
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,148,비서실로 쓰겠습니다.,11
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,149,그렇게 한다고 한다면 진짜 제대로 저는 나라가 굴러갈 수 있다고 봅니다.,40
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,150,그래서 저는 그런 점에 있어서 저렇게 정말 논두렁에서 산삼 줍듯이 저렇게 그냥 출세 출세 출세로 해갖고 어느 날 대선 후보까지 올라와 있는 이재명 후보보다는 국민들이 저를 선택하지 않을까 아마 대부분의 수많은 국민들도 정서가 저하고 맞지 않을까 싶어서 그 말씀을 드립니다.,152
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,151,더더구나 저는 보수 정당에서도 호남에서만 30년을 거의 30년을 출마한 사람이기 때문에 저는 호남표까지 끌어올 수 있다고요.,69
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,152,민주당의 완전히 근본이고 기본이고 발판인 호남 표를 내가 끌어와 버리면 그건 뭐 가만히 있어도 되는 거죠.,59
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,153,류병수> 대표님이 지금 그 출마 선언을 하시는 말씀 중에 이런 표현을 썼습니다.,44
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,154,건더기가 상한 곳은 상한 국은 그릇째 갈아엎어야 된다 이런 표현을 쓰셨습니다.,43
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,155,이게 당을 아주 싹 다 바꿔야 된다 체질도 바꾸고 모든 걸 다 바꿔야 된다 이런 표현으로 제가 이해를 했습니다.,62
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,156,이런 표현을 하셨기 때문에 이런 표현과 함께 같은 궤에 있는 표현을 제가 한번 여쭤보고 싶습니다.,54
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,157,지금 대통령 윤 전 대통령이 일단은 파면이 됐고 대통령이 전직 대통령이 됐지 않습니까?,48
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,158,당 일각에서도 그렇고 당 일각에서 보면 김상욱 의원이나 뭐 부산의 조경태 의원인가요?,47
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,159,아 이런 분들 보통 친한계로 분류되는 의원들이 대부분인데 제명을 해야 된다 절연을 해야 된다 이런 이야기들을 하고 있습니다.,69
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,160,왜냐하면 탄핵이 됐기 때문에 자 이런 부분에 대해서는 어떻게 생각을 하시는지 좀 여쭙고 싶습니다.,54
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,161,이정현> 어쨌든 사람들은 각자가 다 자기 의견이 있을 수 있어요.,36
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,162,그리고 또 자기 의견 표출을 할 수 있어요.,24
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,163,그러나 그 의견이 대세가 되기까지는 일리가 있어야 하고 명분이 있어야 하고 또 다른 사람이 동조를 해 줘야 하지 않습니까?,68
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,164,누구나가 다 의견이 있을 수 있어요.,20
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,165,저는 의견이라고 봅니다.,13
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,166,그리고 지금 말하자면 정치하는 사람들은 제일 중요한 게 상황 파악입니다.,40
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,167,지금이 과거 얘기하고 다른 얘기를 할 때인가 아니면 지금 대선을 코앞에 두고 우리가 뭉쳐 가지고 정말 미래를 얘기해서 국민들의 마음을 살 때인가 이런 정도 판단을 할 줄 모르는 사람들은 사실 정치인으로서의 자질 면에 있어서 더 공부를 많이 해야 됩니다.,141
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,168,지금은 대선을 앞두고 지금 우리가 미래로 나가야 될 때입니다.,34
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,169,윤석열 대통령은 지난번에 헌재 판결이 딱 나는 순간 이제 역사가 된 겁니다.,42
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,170,무슨 말씀인지 알겠죠?,12
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,171,우리가 역사라고 그래서 다 잊혀집니까?,21
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,172,역사라고 해도 다 기억하고 역사에 대해서 이렇게 평가하고 저렇게 평가하고 이렇게 보는 사람도 있고 저렇게 보는 사람도 있습니다.,71
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,173,그러나 일단은 역사입니다.,14
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,174,지금은 역사를 갖고 논할 때가 아니라 미래를 갖고 대한민국의 미래를 갖고 논할 때 이거든요.,51
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,175,그러니까 이건 역사에 묻어두고 그리고 지금부터는 우리가 앞으로 나아갈 일들에 대한 얘기를 하는 게 저는 맞다고 봅니다.,66
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,176,그런 얘기를 해야만이 뉴스가 된다는 거 다 알죠.,27
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,177,그렇지만은 그렇게 뉴스 하나 만들기 위해서 조직이 망가지게 되고 보수가 어려워지게 되고 나라가 힘들어지는 그런 상황으로 가는 그런 쪽으로 간다고 그런다면 저는 바람직한 정치인의 상황은 아니라고 봅니다.,112
LC_M09_2025-04-10_월드컵_024,"[류병수의 강펀치] 이정현 ""양자 경선해야 흥행…라이벌은 안철수, 이준...",경제,178,류병수> 지금 여러 가지 지금 후보들에 대한 그 평가들을 간단하게 좀 여쭙고 싶은데요.,48
